Category;Description;Price;Price per Unit;URL
vanille-aromes-gelifiants;VAHINE Vanille en poudre;10.34€;2 068,00€ / kg;https://www.auchan.fr/vahine-vanille-en-poudre/pr-C1535991
amandes-coco-fruits-secs-et-confits;AUCHAN Cerneaux de noix;4.64€;23,20€ / kg;https://www.auchan.fr/auchan-cerneaux-de-noix/pr-C1184340
amandes-coco-fruits-secs-et-confits;POUCE Amandes non salées;2.29€;18,32€ / kg;https://www.auchan.fr/pouce-amandes-non-salees/pr-C1184338
amandes-coco-fruits-secs-et-confits;AUCHAN BIO Cerneaux de noix;3.45€;34,50€ / kg;https://www.auchan.fr/auchan-bio-cerneaux-de-noix/pr-C1183253
amandes-coco-fruits-secs-et-confits;AUCHAN Amandes émondées en poudre spécial pâtisserie;6.83€;13,66€ / kg;https://www.auchan.fr/auchan-amandes-emondees-en-poudre-special-patisserie/pr-C1186014
amandes-coco-fruits-secs-et-confits;AUCHAN Amandes crues décortiquées spécial pâtisserie;6.83€;13,66€ / kg;https://www.auchan.fr/auchan-amandes-crues-decortiquees-special-patisserie/pr-C1186016
amandes-coco-fruits-secs-et-confits;VAHINE Noix de coco râpée;2.39€;20,78€ / kg;https://www.auchan.fr/vahine-noix-de-coco-rapee/pr-C1265224
amandes-coco-fruits-secs-et-confits;AUCHAN Cerneaux de noix sachet refermable;1.85€;37,00€ / kg;https://www.auchan.fr/auchan-cerneaux-de-noix-sachet-refermable/pr-C1270030
amandes-coco-fruits-secs-et-confits;BIODAY Baies de goji;8.48€;33,92€ / kg;https://www.auchan.fr/bioday-baies-de-goji/pr-C1271638
amandes-coco-fruits-secs-et-confits;BIODAY Gingembre confit;6.48€;25,92€ / kg;https://www.auchan.fr/bioday-gingembre-confit/pr-C1271635
amandes-coco-fruits-secs-et-confits;AUCHAN Amandes émondées en poudre sachet refermable;1.84€;14,72€ / kg;https://www.auchan.fr/auchan-amandes-emondees-en-poudre-sachet-refermable/pr-C1270036
amandes-coco-fruits-secs-et-confits;AUCHAN Pignons de pin décortiqués sachet refermable;3.94€;78,80€ / kg;https://www.auchan.fr/auchan-pignons-de-pin-decortiques-sachet-refermable/pr-C1270032
amandes-coco-fruits-secs-et-confits;VAHINE Amandes en poudre;4.02€;32,16€ / kg;https://www.auchan.fr/vahine-amandes-en-poudre/pr-C1264936
amandes-coco-fruits-secs-et-confits;VAHINE Amandes en poudre;5.79€;28,95€ / kg;https://www.auchan.fr/vahine-amandes-en-poudre/pr-C1267874
amandes-coco-fruits-secs-et-confits;AUCHAN Amandes effilées et émondées sachet refermable;2.05€;16,40€ / kg;https://www.auchan.fr/auchan-amandes-effilees-et-emondees-sachet-refermable/pr-C1270026
amandes-coco-fruits-secs-et-confits;AUCHAN Poudre de noisettes sachet refermable;3.61€;28,88€ / kg;https://www.auchan.fr/auchan-poudre-de-noisettes-sachet-refermable/pr-C1270028
amandes-coco-fruits-secs-et-confits;VAHINE Pralin;2.76€;27,60€ / kg;https://www.auchan.fr/vahine-pralin/pr-C1274840
amandes-coco-fruits-secs-et-confits;POUCE Amande en poudre;5.09€;10,18€ / kg;https://www.auchan.fr/pouce-amande-en-poudre/pr-C1613598
amandes-coco-fruits-secs-et-confits;AUCHAN Pistaches concassées sachet refermable;3.92€;78,40€ / kg;https://www.auchan.fr/auchan-pistaches-concassees-sachet-refermable/pr-C1270033
amandes-coco-fruits-secs-et-confits;VAHINE Amandes effilées;5.50€;44,00€ / kg;https://www.auchan.fr/vahine-amandes-effilees/pr-C1264937
amandes-coco-fruits-secs-et-confits;VAHINE Amandes effilées;3.80€;30,40€ / kg;https://www.auchan.fr/vahine-amandes-effilees/pr-C1266938
amandes-coco-fruits-secs-et-confits;AUCHAN Noix de coco râpée sachet refermable;2.00€;16,00€ / kg;https://www.auchan.fr/auchan-noix-de-coco-rapee-sachet-refermable/pr-C1270029
amandes-coco-fruits-secs-et-confits;AUCHAN Raisins secs sultanine sachet refermable;0.80€;6,40€ / kg;https://www.auchan.fr/auchan-raisins-secs-sultanine-sachet-refermable/pr-C1270035
fruits-au-sirop;AUCHAN Coupelles du verger au sirop léger;3.25€;12,50€ / kg;https://www.auchan.fr/auchan-coupelles-du-verger-au-sirop-leger/pr-C1261573
fruits-au-sirop;AUCHAN Coupelles du soleil au sirop léger;3.50€;13,46€ / kg;https://www.auchan.fr/auchan-coupelles-du-soleil-au-sirop-leger/pr-C1261572
fruits-au-sirop;POUCE Ananas en morceaux au sirop léger;1.34€;3,94€ / kg;https://www.auchan.fr/pouce-ananas-en-morceaux-au-sirop-leger/pr-C1263719
fruits-au-sirop;AUCHAN Litchis dénoyautés au sirop léger;3.66€;14,64€ / kg;https://www.auchan.fr/auchan-litchis-denoyautes-au-sirop-leger/pr-C1259065
fruits-au-sirop;AUCHAN BABY Coupelles de pêches au sirop léger;3.16€;12,15€ / kg;https://www.auchan.fr/auchan-baby-coupelles-de-peches-au-sirop-leger/pr-C1261571
fruits-au-sirop;ST MAMET Cocktail de 4 fruits sans sucres ajoutés;4.24€;16,31€ / kg;https://www.auchan.fr/st-mamet-cocktail-de-4-fruits-sans-sucres-ajoutes/pr-C1269672
fruits-au-sirop;POUCE Cocktail 4 fruits au sirop léger;1.90€;3,80€ / kg;https://www.auchan.fr/pouce-cocktail-4-fruits-au-sirop-leger/pr-C1268392
fruits-au-sirop;AUCHAN Poires williams au sirop léger;2.90€;6,30€ / kg;https://www.auchan.fr/auchan-poires-williams-au-sirop-leger/pr-C1158203
fruits-au-sirop;AUCHAN Ananas en tranches au jus;2.39€;7,03€ / kg;https://www.auchan.fr/auchan-ananas-en-tranches-au-jus/pr-C1261203
fruits-au-sirop;AUCHAN Pêches demi-fruits au sirop léger;2.74€;5,77€ / kg;https://www.auchan.fr/auchan-peches-demi-fruits-au-sirop-leger/pr-C1158162
fruits-au-sirop;AUCHAN Cocktail de 4 fruits au sirop léger;2.77€;5,54€ / kg;https://www.auchan.fr/auchan-cocktail-de-4-fruits-au-sirop-leger/pr-C1267002
fruits-au-sirop;AUCHAN Coupelles de fraîcheur au sirop léger;3.16€;12,15€ / kg;https://www.auchan.fr/auchan-coupelles-de-fraicheur-au-sirop-leger/pr-C1263809
fruits-au-sirop;AUCHAN Pêches demi-fruits au sirop léger;1.58€;6,72€ / kg;https://www.auchan.fr/auchan-peches-demi-fruits-au-sirop-leger/pr-C1274341
fruits-au-sirop;AUCHAN Abricots en oreillons au sirop léger;3.21€;6,76€ / kg;https://www.auchan.fr/auchan-abricots-en-oreillons-au-sirop-leger/pr-C1263432
fruits-au-sirop;AUCHAN Poires williams au sirop léger;1.76€;7,65€ / kg;https://www.auchan.fr/auchan-poires-williams-au-sirop-leger/pr-C1274655
fruits-au-sirop;AUCHAN Cerise dénoyautées au sirop en bocal;2.76€;7,89€ / kg;https://www.auchan.fr/auchan-cerise-denoyautees-au-sirop-en-bocal/pr-C1266289
fruits-au-sirop;AUCHAN Cocktail de 4 fruits au sirop léger;1.85€;7,40€ / kg;https://www.auchan.fr/auchan-cocktail-de-4-fruits-au-sirop-leger/pr-C1267003
fruits-au-sirop;ST MAMET Cocktail de 4 fruits avec son jus naturel;4.85€;9,70€ / kg;https://www.auchan.fr/st-mamet-cocktail-de-4-fruits-avec-son-jus-naturel/pr-C1168136
fruits-au-sirop;ST MAMET Ananas en tranches au sirop origine Philippines;3.63€;10,52€ / kg;https://www.auchan.fr/st-mamet-ananas-en-tranches-au-sirop-origine-philippines/pr-C1258647
fruits-au-sirop;ST MAMET Bigarreaux au sirop sans conservateurs;4.16€;17,33€ / kg;https://www.auchan.fr/st-mamet-bigarreaux-au-sirop-sans-conservateurs/pr-C1167031
fruits-au-sirop;AUCHAN Ananas en morceaux au jus;2.34€;6,88€ / kg;https://www.auchan.fr/auchan-ananas-en-morceaux-au-jus/pr-C1261202
nappages-decorations;VAHINE Pépites de chocolat noir;2.49€;24,90€ / kg;https://www.auchan.fr/vahine-pepites-de-chocolat-noir/pr-C1274374
nappages-decorations;VAHINE Pépites de chocolat noir;5.29€;26,45€ / kg;https://www.auchan.fr/vahine-pepites-de-chocolat-noir/pr-C1260782
nappages-decorations;VAHINE Pépites de chocolat au lait;5.29€;26,45€ / kg;https://www.auchan.fr/vahine-pepites-de-chocolat-au-lait/pr-C1263199
nappages-decorations;NESTLE DESSERT Pépites de chocolat noir pâtissier;3.44€;34,40€ / kg;https://www.auchan.fr/nestle-dessert-pepites-de-chocolat-noir-patissier/pr-C1255167
nappages-decorations;NESTLE DESSERT Pépites de chocolat au lait;3.44€;34,40€ / kg;https://www.auchan.fr/nestle-dessert-pepites-de-chocolat-au-lait/pr-C1255166
nappages-decorations;VAHINE Pépites de chocolat blanc;4.02€;40,20€ / kg;https://www.auchan.fr/vahine-pepites-de-chocolat-blanc/pr-C1264403
nappages-decorations;VAHINE Pepites de chocolat au lait;3.55€;35,50€ / kg;https://www.auchan.fr/vahine-pepites-de-chocolat-au-lait/pr-C1260783
nappages-decorations;AUCHAN BIO Pépites de chocolat noir;2.76€;27,60€ / kg;https://www.auchan.fr/auchan-bio-pepites-de-chocolat-noir/pr-C1339118
nappages-decorations;VAHINE Pépites chunks chocolat noir;5.61€;31,17€ / kg;https://www.auchan.fr/vahine-pepites-chunks-chocolat-noir/pr-C1502570
nappages-decorations;AUCHAN Pralin;1.88€;18,80€ / kg;https://www.auchan.fr/auchan-pralin/pr-C1270027
nappages-decorations;AUCHAN Colorants alimentaires 3 couleurs;1.55€;86,11€ / l;https://www.auchan.fr/auchan-colorants-alimentaires-3-couleurs/pr-C1263948
nappages-decorations;AUCHAN Pépites de chocolat blanc sachet refermable;2.54€;25,40€ / kg;https://www.auchan.fr/auchan-pepites-de-chocolat-blanc-sachet-refermable/pr-C1270700
nappages-decorations;AUCHAN Nappage au caramel beurre salé;2.84€;13,52€ / kg;https://www.auchan.fr/auchan-nappage-au-caramel-beurre-sale/pr-C1263916
nappages-decorations;AUCHAN Vermicelles multicolores;1.82€;28,00€ / kg;https://www.auchan.fr/auchan-vermicelles-multicolores/pr-C1262772
nappages-decorations;AUCHAN Pâte d'amandes naturel;1.82€;18,20€ / kg;https://www.auchan.fr/auchan-pate-d-amandes-naturel/pr-C1160831
nappages-decorations;VAHINE Chantifix;1.04€;52,00€ / kg;https://www.auchan.fr/vahine-chantifix/pr-C1264407
nappages-decorations;AUCHAN Nappage fraise;2.25€;12,50€ / kg;https://www.auchan.fr/auchan-nappage-fraise/pr-C1263915
nappages-decorations;AUCHAN Les aides pâtissières pâte à sucre blanche;3.63€;14,52€ / kg;https://www.auchan.fr/auchan-les-aides-patissieres-pate-a-sucre-blanche/pr-C1165961
nappages-decorations;AUCHAN Nappage dessert caramel;1.69€;8,05€ / kg;https://www.auchan.fr/auchan-nappage-dessert-caramel/pr-C1263949
nappages-decorations;AUCHAN Nappage framboise;3.26€;18,11€ / kg;https://www.auchan.fr/auchan-nappage-framboise/pr-C1263913
nappages-decorations;AUCHAN Plaque décor anniversaire;1.89€;1,89€ / pce;https://www.auchan.fr/auchan-plaque-decor-anniversaire/pr-C1269869
nappages-decorations;VAHINE Bougie et chiffres;5.71€;407,86€ / kg;https://www.auchan.fr/vahine-bougie-et-chiffres/pr-C1274252
nappages-decorations;AUCHAN Pâte à sucre noire;2.94€;11,76€ / kg;https://www.auchan.fr/auchan-pate-a-sucre-noire/pr-C1165962
nappages-decorations;AUCHAN Pépites de chocolat, sachet refermable;1.88€;18,80€ / kg;https://www.auchan.fr/auchan-pepites-de-chocolat-sachet-refermable/pr-C1261000
nappages-decorations;AUCHAN Pépites de chocolat 3 couleurs blanc-lait-noir;2.90€;29,00€ / kg;https://www.auchan.fr/auchan-pepites-de-chocolat-3-couleurs-blanc-lait-noir/pr-C1270697
nappages-decorations;AUCHAN Pépites de chocolat au lait sachet refermable;2.55€;25,50€ / kg;https://www.auchan.fr/auchan-pepites-de-chocolat-au-lait-sachet-refermable/pr-C1270686
nappages-decorations;AUCHAN Noix de coco râpée sachet refermable;2.00€;16,00€ / kg;https://www.auchan.fr/auchan-noix-de-coco-rapee-sachet-refermable/pr-C1270029
pepites-de-chocolat;VAHINE Pépites de chocolat noir;2.49€;24,90€ / kg;https://www.auchan.fr/vahine-pepites-de-chocolat-noir/pr-C1274374
pepites-de-chocolat;VAHINE Pépites de chocolat noir;5.29€;26,45€ / kg;https://www.auchan.fr/vahine-pepites-de-chocolat-noir/pr-C1260782
pepites-de-chocolat;VAHINE Pépites de chocolat au lait;5.29€;26,45€ / kg;https://www.auchan.fr/vahine-pepites-de-chocolat-au-lait/pr-C1263199
pepites-de-chocolat;NESTLE DESSERT Pépites de chocolat noir pâtissier;3.44€;34,40€ / kg;https://www.auchan.fr/nestle-dessert-pepites-de-chocolat-noir-patissier/pr-C1255167
pepites-de-chocolat;NESTLE DESSERT Pépites de chocolat au lait;3.44€;34,40€ / kg;https://www.auchan.fr/nestle-dessert-pepites-de-chocolat-au-lait/pr-C1255166
pepites-de-chocolat;VAHINE Pépites de chocolat blanc;4.02€;40,20€ / kg;https://www.auchan.fr/vahine-pepites-de-chocolat-blanc/pr-C1264403
pepites-de-chocolat;VAHINE Pepites de chocolat au lait;3.55€;35,50€ / kg;https://www.auchan.fr/vahine-pepites-de-chocolat-au-lait/pr-C1260783
pepites-de-chocolat;AUCHAN BIO Pépites de chocolat noir;2.76€;27,60€ / kg;https://www.auchan.fr/auchan-bio-pepites-de-chocolat-noir/pr-C1339118
pepites-de-chocolat;VAHINE Pépites chunks chocolat noir;5.61€;31,17€ / kg;https://www.auchan.fr/vahine-pepites-chunks-chocolat-noir/pr-C1502570
pepites-de-chocolat;AUCHAN Pépites de chocolat, sachet refermable;1.88€;18,80€ / kg;https://www.auchan.fr/auchan-pepites-de-chocolat-sachet-refermable/pr-C1261000
pepites-de-chocolat;AUCHAN Pépites de chocolat 3 couleurs blanc-lait-noir;2.90€;29,00€ / kg;https://www.auchan.fr/auchan-pepites-de-chocolat-3-couleurs-blanc-lait-noir/pr-C1270697
pepites-de-chocolat;AUCHAN Pépites de chocolat au lait sachet refermable;2.55€;25,50€ / kg;https://www.auchan.fr/auchan-pepites-de-chocolat-au-lait-sachet-refermable/pr-C1270686
sucre-en-morceaux;POUCE Sucre blanc en morceaux;1.79€;1,79€ / kg;https://www.auchan.fr/pouce-sucre-blanc-en-morceaux/pr-C1259941
sucre-en-morceaux;DADDY Sucre blanc en demi-morceaux;2.18€;2,91€ / kg;https://www.auchan.fr/daddy-sucre-blanc-en-demi-morceaux/pr-C1259786
sucre-en-morceaux;AUCHAN Sucre blanc en demi-morceau;2.39€;2,39€ / kg;https://www.auchan.fr/auchan-sucre-blanc-en-demi-morceau/pr-C1270186
sucre-en-morceaux;AUCHAN Sucre roux pure canne en demi-morceau;2.93€;2,93€ / kg;https://www.auchan.fr/auchan-sucre-roux-pure-canne-en-demi-morceau/pr-C1270082
sucre-en-morceaux;BEGHIN SAY Sucre en morceaux n°4;2.23€;2,23€ / kg;https://www.auchan.fr/beghin-say-sucre-en-morceaux-n4/pr-C1272358
sucre-en-morceaux;POUCE Sucre roux pure canne en morceaux;2.06€;2,06€ / kg;https://www.auchan.fr/pouce-sucre-roux-pure-canne-en-morceaux/pr-C1262832
sucre-en-morceaux;AUCHAN BIO Sucre pure canne en morceaux;2.94€;5,88€ / kg;https://www.auchan.fr/auchan-bio-sucre-pure-canne-en-morceaux/pr-C1263066
sucre-en-morceaux;BLONVILLIERS Sucre pure canne blond en petits morceaux;3.12€;3,12€ / kg;https://www.auchan.fr/blonvilliers-sucre-pure-canne-blond-en-petits-morceaux/pr-C1259323
sucre-en-morceaux;LA PERRUCHE Sucre pure canne en morceaux;3.01€;4,01€ / kg;https://www.auchan.fr/la-perruche-sucre-pure-canne-en-morceaux/pr-C1274605
sucre-en-morceaux;LA PERRUCHE Morceaux de sucre pure canne;2.99€;2,99€ / kg;https://www.auchan.fr/la-perruche-morceaux-de-sucre-pure-canne/pr-C1259284
sucre-en-morceaux;DADDY Morceaux de sucre enveloppés;1.75€;5,83€ / kg;https://www.auchan.fr/daddy-morceaux-de-sucre-enveloppes/pr-C1735282
sucre-en-morceaux;BEGHIN SAY Sucre en morceaux sécables;2.90€;2,90€ / kg;https://www.auchan.fr/beghin-say-sucre-en-morceaux-secables/pr-C1308211
sucre-en-poudre;BEGHIN SAY Vergeoise brune;2.15€;4,30€ / kg;https://www.auchan.fr/beghin-say-vergeoise-brune/pr-C1158779
sucre-en-poudre;AUCHAN BIO Sucre de canne blond en poudre;2.27€;4,54€ / kg;https://www.auchan.fr/auchan-bio-sucre-de-canne-blond-en-poudre/pr-C1259472
sucre-en-poudre;AUCHAN Sticks de sucre fin en poudre;3.02€;6,04€ / kg;https://www.auchan.fr/auchan-sticks-de-sucre-fin-en-poudre/pr-C1264938
sucre-en-poudre;POUCE Sucre blanc en poudre;1.61€;1,61€ / kg;https://www.auchan.fr/pouce-sucre-blanc-en-poudre/pr-C1259942
sucre-en-poudre;AUCHAN Sucre extra fin en poudre;2.02€;2,69€ / kg;https://www.auchan.fr/auchan-sucre-extra-fin-en-poudre/pr-C1269553
sucre-en-poudre;LA PERRUCHE Cassonade sucre roux en poudre pure canne;2.90€;3,87€ / kg;https://www.auchan.fr/la-perruche-cassonade-sucre-roux-en-poudre-pure-canne/pr-C1158094
sucre-en-poudre;BEGHIN SAY Sucre en poudre boîte;2.18€;2,18€ / kg;https://www.auchan.fr/beghin-say-sucre-en-poudre-boite/pr-C1158784
sucre-en-poudre;BEGHIN SAY Sucre en poudre sachet;2.12€;2,83€ / kg;https://www.auchan.fr/beghin-say-sucre-en-poudre-sachet/pr-C1158783
sucre-en-poudre;DADDY Sucre blanc extra fin à pâtisser;2.12€;2,83€ / kg;https://www.auchan.fr/daddy-sucre-blanc-extra-fin-a-patisser/pr-C1310443
sucre-en-poudre;ETHIQUABLE Sucre complet de canne bio et équitable en poudre;3.47€;6,94€ / kg;https://www.auchan.fr/ethiquable-sucre-complet-de-canne-bio-et-equitable-en-poudre/pr-C209630
sucre-en-poudre;BEGHIN SAY Sucre cristal;2.12€;2,12€ / kg;https://www.auchan.fr/beghin-say-sucre-cristal/pr-C1158785
sucre-en-poudre;DADDY Sucre en poudre bio;3.96€;5,28€ / kg;https://www.auchan.fr/daddy-sucre-en-poudre-bio/pr-C1315343
sucre-glace-sirop-d-agave-autres-sucres;DADDY Saupoudreuse de sucre glace;2.14€;4,28€ / kg;https://www.auchan.fr/daddy-saupoudreuse-de-sucre-glace/pr-C1274290
sucre-glace-sirop-d-agave-autres-sucres;ALSA Sucre gélifiant Fruttina extra spécial confitures allégées;3.66€;7,32€ / kg;https://www.auchan.fr/alsa-sucre-gelifiant-fruttina-extra-special-confitures-allegees/pr-C1401052
sucre-glace-sirop-d-agave-autres-sucres;AUCHAN BIO Sirop d'Agave;4.89€;9,78€ / kg;https://www.auchan.fr/auchan-bio-sirop-d-agave/pr-C1262905
sucre-glace-sirop-d-agave-autres-sucres;AUCHAN BIO Sucre de fleur de coco bio;3.27€;13,08€ / kg;https://www.auchan.fr/auchan-bio-sucre-de-fleur-de-coco-bio/pr-C1498717
sucre-glace-sirop-d-agave-autres-sucres;AUCHAN Perles de sucre;2.54€;5,08€ / kg;https://www.auchan.fr/auchan-perles-de-sucre/pr-C1270236
sucre-glace-sirop-d-agave-autres-sucres;BEGHIN SAY Sucre aromatisé vanille;5.17€;7,95€ / kg;https://www.auchan.fr/beghin-say-sucre-aromatise-vanille/pr-C1308213
sucre-glace-sirop-d-agave-autres-sucres;NATUR ATTITUD Sucre bio de fleur de coco;10.36€;20,72€ / kg;https://www.auchan.fr/natur-attitud-sucre-bio-de-fleur-de-coco/pr-C1270456
edulcorants;AUCHAN BIO Sirop d'Agave;4.89€;9,78€ / kg;https://www.auchan.fr/auchan-bio-sirop-d-agave/pr-C1262905
edulcorants;DADDY Edulcorant stévia en poudre 100% origine naturelle sans arôme ajouté;4.69€;31,27€ / kg;https://www.auchan.fr/daddy-edulcorant-stevia-en-poudre-100-origine-naturelle-sans-arome-ajoute/pr-C1159163
edulcorants;AUCHAN Edulcorant à base de sucralose en comprimés;2.35€;156,67€ / kg;https://www.auchan.fr/auchan-edulcorant-a-base-de-sucralose-en-comprimes/pr-C1274496
edulcorants;CANDEREL Distributeur d'édulcorants au sucralose sans aspartame;4.50€;180,00€ / kg;https://www.auchan.fr/canderel-distributeur-d-edulcorants-au-sucralose-sans-aspartame/pr-C1260987
edulcorants;CANDEREL Sticks d'édulcorants au sucralose;3.58€;29,83€ / kg;https://www.auchan.fr/canderel-sticks-d-edulcorants-au-sucralose/pr-C1260363
edulcorants;PURE VIA Edulcorant en morceaux à la stévia;6.51€;50,08€ / kg;https://www.auchan.fr/pure-via-edulcorant-en-morceaux-a-la-stevia/pr-C1266239
edulcorants;POUCE Edulcorant de table à base d'aspartame;1.60€;48,48€ / kg;https://www.auchan.fr/pouce-edulcorant-de-table-a-base-d-aspartame/pr-C1273936
edulcorants;AUCHAN Edulcorant en poudre à base de stevia;2.68€;53,60€ / kg;https://www.auchan.fr/auchan-edulcorant-en-poudre-a-base-de-stevia/pr-C1333613
sucre-de-canne-cassonade;AUCHAN Sucre roux pure canne en demi-morceau;2.93€;2,93€ / kg;https://www.auchan.fr/auchan-sucre-roux-pure-canne-en-demi-morceau/pr-C1270082
sucre-de-canne-cassonade;POUCE Sucre roux pure canne en morceaux;2.06€;2,06€ / kg;https://www.auchan.fr/pouce-sucre-roux-pure-canne-en-morceaux/pr-C1262832
sucre-de-canne-cassonade;AUCHAN BIO Sucre pure canne en morceaux;2.94€;5,88€ / kg;https://www.auchan.fr/auchan-bio-sucre-pure-canne-en-morceaux/pr-C1263066
sucre-de-canne-cassonade;AUCHAN BIO Sucre de canne blond en poudre;2.27€;4,54€ / kg;https://www.auchan.fr/auchan-bio-sucre-de-canne-blond-en-poudre/pr-C1259472
sucre-de-canne-cassonade;AUCHAN Cassonade pure canne en poudre;2.31€;3,08€ / kg;https://www.auchan.fr/auchan-cassonade-pure-canne-en-poudre/pr-C1302713
sucre-de-canne-cassonade;DADDY Cassonade sucre pure canne en poudre;2.90€;3,87€ / kg;https://www.auchan.fr/daddy-cassonade-sucre-pure-canne-en-poudre/pr-C1310452
sucre-de-canne-cassonade;ETHIQUABLE Sucre complet de canne bio et équitable en poudre;3.47€;6,94€ / kg;https://www.auchan.fr/ethiquable-sucre-complet-de-canne-bio-et-equitable-en-poudre/pr-C209630
boissons-vegetales;BJORG Boisson végétale avoine bio sans sucres ajoutés;2.76€;2,76€ / l;https://www.auchan.fr/bjorg-boisson-vegetale-avoine-bio-sans-sucres-ajoutes/pr-C1263864
boissons-vegetales;BJORG Boisson végétale soja bio sans sucres;2.13€;2,13€ / l;https://www.auchan.fr/bjorg-boisson-vegetale-soja-bio-sans-sucres/pr-C1274520
boissons-vegetales;BJORG Boisson végétale épeautre noisette bio sans sucres ajoutés;3.55€;3,55€ / l;https://www.auchan.fr/bjorg-boisson-vegetale-epeautre-noisette-bio-sans-sucres-ajoutes/pr-C1260914
boissons-vegetales;AUCHAN BIO Boisson lait d'amande sans sucres ajoutés;1.90€;1,90€ / l;https://www.auchan.fr/auchan-bio-boisson-lait-d-amande-sans-sucres-ajoutes/pr-C1268679
boissons-vegetales;AUCHAN BIO Boisson avoine;2.06€;2,06€ / l;https://www.auchan.fr/auchan-bio-boisson-avoine/pr-C1260754
boissons-vegetales;BJORG Lait d'amande calcium bio sans sucres;2.40€;2,40€ / l;https://www.auchan.fr/bjorg-lait-d-amande-calcium-bio-sans-sucres/pr-C1262496
boissons-vegetales;AUCHAN BIO Boisson lait d'amande goût intense;3.02€;3,02€ / l;https://www.auchan.fr/auchan-bio-boisson-lait-d-amande-gout-intense/pr-C1262853
boissons-vegetales;BJORG Boisson végétale à l'avoine bio sans sucres;3.16€;3,16€ / l;https://www.auchan.fr/bjorg-boisson-vegetale-a-l-avoine-bio-sans-sucres/pr-C1397322
boissons-vegetales;BJORG Boisson végétale noisette bio;3.98€;3,98€ / l;https://www.auchan.fr/bjorg-boisson-vegetale-noisette-bio/pr-C1259705
boissons-vegetales;BJORG Boisson d'amande intense bio;3.79€;3,79€ / l;https://www.auchan.fr/bjorg-boisson-d-amande-intense-bio/pr-C1259203
boissons-vegetales;AUCHAN BIO Boisson épeautre;2.37€;2,37€ / l;https://www.auchan.fr/auchan-bio-boisson-epeautre/pr-C1268680
boissons-vegetales;AUCHAN BIO Boisson au riz Arroz;2.06€;2,06€ / l;https://www.auchan.fr/auchan-bio-boisson-au-riz-arroz/pr-C1260320
boissons-vegetales;AUCHAN BIO Boisson au soja saveur chocolat;1.78€;1,78€ / l;https://www.auchan.fr/auchan-bio-boisson-au-soja-saveur-chocolat/pr-C1259484
boissons-vegetales;BJORG Lait d'amande chocolat calcium bio;3.90€;3,90€ / l;https://www.auchan.fr/bjorg-lait-d-amande-chocolat-calcium-bio/pr-C1265841
boissons-vegetales;BJORG Boisson végétale bio d'amande;3.29€;3,29€ / l;https://www.auchan.fr/bjorg-boisson-vegetale-bio-d-amande/pr-C1261947
boissons-vegetales;BJORG Lait d'amande vanille calcium bio;4.07€;4,07€ / l;https://www.auchan.fr/bjorg-lait-d-amande-vanille-calcium-bio/pr-C1265842
boissons-vegetales;BJORG Boisson végétale soja douceur bio;2.39€;2,39€ / l;https://www.auchan.fr/bjorg-boisson-vegetale-soja-douceur-bio/pr-C1274521
boissons-vegetales;BJORG Lait d'amande chocolat calcium bio;4.93€;8,22€ / l;https://www.auchan.fr/bjorg-lait-d-amande-chocolat-calcium-bio/pr-C1265188
boissons-vegetales;BJORG Boisson végétale bio à base de riz coco et soja;2.46€;2,46€ / l;https://www.auchan.fr/bjorg-boisson-vegetale-bio-a-base-de-riz-coco-et-soja/pr-C1397657
boissons-vegetales;BJORG Boisson végétale riz nature bio;2.62€;2,62€ / l;https://www.auchan.fr/bjorg-boisson-vegetale-riz-nature-bio/pr-C1274519
boissons-vegetales;AUCHAN BIO Boisson soja nature;1.36€;1,36€ / l;https://www.auchan.fr/auchan-bio-boisson-soja-nature/pr-C1259483
boissons-vegetales;AUCHAN BIO Boisson au soja saveur vanille;2.04€;2,04€ / l;https://www.auchan.fr/auchan-bio-boisson-au-soja-saveur-vanille/pr-C1259485
complements-alimentaires;JUVAMINE Beauté vitalité comprimés de levure de bière;7.75€;258,33€ / kg;https://www.auchan.fr/juvamine-beaute-vitalite-comprimes-de-levure-de-biere/pr-C1267941
complements-alimentaires;JUVAMINE Peau cheveux ongles;8.64€;8,64€ / pce;https://www.auchan.fr/juvamine-peau-cheveux-ongles/pr-C1259181
complements-alimentaires;JUVAMINE Auto bronzant activateur bonne mine;8.91€;8,91€ / pce;https://www.auchan.fr/juvamine-auto-bronzant-activateur-bonne-mine/pr-C1264330
complements-alimentaires;JUVAMINE Bronzage sublime;9.04€;301,33€ / kg;https://www.auchan.fr/juvamine-bronzage-sublime/pr-C1266870
complements-alimentaires;GERBLE Levure de bière à saupoudrer;3.23€;21,53€ / kg;https://www.auchan.fr/gerble-levure-de-biere-a-saupoudrer/pr-C1259182
complements-alimentaires;JUVAMINE Gélules minceur thé vert guarana brûle-graisse plus dosées;6.82€;682,00€ / kg;https://www.auchan.fr/juvamine-gelules-minceur-the-vert-guarana-brule-graisse-plus-dosees/pr-C1267653
complements-alimentaires;JUVAMINE Comprimés effervescents 12 vitamines et 9 minéraux arôme tropical sans sucres;6.63€;86,10€ / kg;https://www.auchan.fr/juvamine-comprimes-effervescents-12-vitamines-et-9-mineraux-arome-tropical-sans-sucres/pr-C1271183
